Trinity_ID	CrabA_0	CrabA_2	CrabA_17	cluster	GO_ID	GOslim	biological_process	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN9621_c0_g1_i2	0	1	0	2	GO:0006281	stress response	P	sp	Q29RS4	IN80E_BOVIN	73.5	68	18	0	188	391	6	73	5.7e-19	97.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN18343_c0_g1_i1	5	0	0	3	GO:0006301	stress response	P	sp	Q94A97	UBC35_ARATH	31.3	99	66	2	185	475	10	108	4.4e-05	50.1	UBC35_ARATH	reviewed	Ubiquitin-conjugating enzyme E2 35 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 35) (Ubiquitin carrier protein 35)	UBC35 UBC13A UBG13A At1g78870 F9K20.8	Arabidopsis thaliana (Mouse-ear cress)	153	postreplication repair [GO:0006301]; protein K63-linked ubiquitination [GO:0070534]; response to cadmium ion [GO:0046686]; response to iron ion [GO:0010039]; root epidermal cell differentiation [GO:0010053]; ubiquitin-dependent protein catabolic process [GO:0006511]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	ATP binding [GO:0005524]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]; postreplication repair [GO:0006301]; protein K63-linked ubiquitination [GO:0070534]; response to cadmium ion [GO:0046686]; response to iron ion [GO:0010039]; root epidermal cell differentiation [GO:0010053]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0004842; GO:0005524; GO:0005634; GO:0005737; GO:0006301; GO:0006511; GO:0010039; GO:0010053; GO:0031625; GO:0046686; GO:0061630; GO:0070534
TRINITY_DN273_c0_g1_i5	7	6	0	1	GO:0006953	stress response	P	sp	Q9JLZ8	SIGIR_MOUSE	27.9	229	133	8	930	1598	77	279	2.6e-10	69.3	SIGIR_MOUSE	reviewed	Single Ig IL-1-related receptor (Single Ig IL-1R-related molecule) (Single immunoglobulin domain-containing IL1R-related protein) (Toll/interleukin-1 receptor 8) (TIR8)	Sigirr Tir8	Mus musculus (Mouse)	409	acute-phase response [GO:0006953]; negative regulation of chemokine biosynthetic process [GO:0045079]; negative regulation of cytokine-mediated signaling pathway [GO:0001960]; negative regulation of sequence-specific DNA binding transcription factor activity [GO:0043433]; signal transduction [GO:0007165]	integral component of membrane [GO:0016021]; membrane [GO:0016020]		integral component of membrane [GO:0016021]; membrane [GO:0016020]; acute-phase response [GO:0006953]; negative regulation of chemokine biosynthetic process [GO:0045079]; negative regulation of cytokine-mediated signaling pathway [GO:0001960]; negative regulation of sequence-specific DNA binding transcription factor activity [GO:0043433]; signal transduction [GO:0007165]	GO:0001960; GO:0006953; GO:0007165; GO:0016020; GO:0016021; GO:0043433; GO:0045079
TRINITY_DN4736_c0_g1_i1	5	2	0	3	GO:0042742	stress response	P	sp	O75179	ANR17_HUMAN	30.7	163	88	4	603	1031	507	664	1.1e-05	53.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4736_c0_g1_i1	5	2	0	3	GO:0045087	stress response	P	sp	O75179	ANR17_HUMAN	30.7	163	88	4	603	1031	507	664	1.1e-05	53.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14957_c0_g1_i1	1	5	0	2	GO:0051607	stress response	P	sp	H9D1R1	TXD12_EPICO	53.8	143	62	1	598	1014	31	173	6.5e-40	166.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1810_c0_g1_i2	2	5	0	1	GO:0045087	stress response	P	sp	Q6DFJ6	TBK1_XENLA	41.5	609	331	8	168	1988	1	586	7.2e-122	439.9	TBK1_XENLA	reviewed	Serine/threonine-protein kinase TBK1 (EC 2.7.11.1)	tbk1	Xenopus laevis (African clawed frog)	725	innate immune response [GO:0045087]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; innate immune response [GO:0045087]	GO:0004674; GO:0005524; GO:0005737; GO:0045087
TRINITY_DN2880_c0_g1_i3	0	15	0	2	GO:0045824	stress response	P	sp	Q9XTL9	PYG_DROME	78.7	840	179	0	129	2648	1	840	0	1380.5	PYG_DROME	reviewed	Glycogen phosphorylase (EC 2.4.1.1)	GlyP Glp1 CG7254	Drosophila melanogaster (Fruit fly)	844	defense response to Gram-negative bacterium [GO:0050829]; determination of adult lifespan [GO:0008340]; flight [GO:0060361]; glycogen catabolic process [GO:0005980]; negative regulation of innate immune response [GO:0045824]; positive regulation of glycogen catabolic process [GO:0045819]	cytoplasm [GO:0005737]; protein complex [GO:0043234]	glycogen phosphorylase activity [GO:0008184]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]	cytoplasm [GO:0005737]; protein complex [GO:0043234]; glycogen phosphorylase activity [GO:0008184]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; defense response to Gram-negative bacterium [GO:0050829]; determination of adult lifespan [GO:0008340]; flight [GO:0060361]; glycogen catabolic process [GO:0005980]; negative regulation of innate immune response [GO:0045824]; positive regulation of glycogen catabolic process [GO:0045819]	GO:0005737; GO:0005980; GO:0008184; GO:0008340; GO:0030170; GO:0042803; GO:0043234; GO:0045819; GO:0045824; GO:0050829; GO:0060361
TRINITY_DN2880_c0_g1_i3	0	15	0	2	GO:0050829	stress response	P	sp	Q9XTL9	PYG_DROME	78.7	840	179	0	129	2648	1	840	0	1380.5	PYG_DROME	reviewed	Glycogen phosphorylase (EC 2.4.1.1)	GlyP Glp1 CG7254	Drosophila melanogaster (Fruit fly)	844	defense response to Gram-negative bacterium [GO:0050829]; determination of adult lifespan [GO:0008340]; flight [GO:0060361]; glycogen catabolic process [GO:0005980]; negative regulation of innate immune response [GO:0045824]; positive regulation of glycogen catabolic process [GO:0045819]	cytoplasm [GO:0005737]; protein complex [GO:0043234]	glycogen phosphorylase activity [GO:0008184]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]	cytoplasm [GO:0005737]; protein complex [GO:0043234]; glycogen phosphorylase activity [GO:0008184]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; defense response to Gram-negative bacterium [GO:0050829]; determination of adult lifespan [GO:0008340]; flight [GO:0060361]; glycogen catabolic process [GO:0005980]; negative regulation of innate immune response [GO:0045824]; positive regulation of glycogen catabolic process [GO:0045819]	GO:0005737; GO:0005980; GO:0008184; GO:0008340; GO:0030170; GO:0042803; GO:0043234; GO:0045819; GO:0045824; GO:0050829; GO:0060361
TRINITY_DN58_c0_g1_i3	7	3	0	3	GO:0000077	stress response	P	sp	P53034	RFC2_DROME	43.5	310	173	2	330	1259	18	325	2.3e-74	282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN58_c0_g1_i3	7	3	0	3	GO:0006281	stress response	P	sp	P53034	RFC2_DROME	43.5	310	173	2	330	1259	18	325	2.3e-74	282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11307_c0_g1_i1	0	5	0	2	GO:0006974	stress response	P	sp	P40792	RAC1_DROME	88.5	192	22	0	95	670	1	192	4.6e-100	365.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11307_c0_g1_i1	0	5	0	2	GO:0007254	stress response	P	sp	P40792	RAC1_DROME	88.5	192	22	0	95	670	1	192	4.6e-100	365.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11307_c0_g1_i1	0	5	0	2	GO:0035011	stress response	P	sp	P40792	RAC1_DROME	88.5	192	22	0	95	670	1	192	4.6e-100	365.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN18746_c0_g1_i1	1	0	0	3	GO:0006284	stress response	P	sp	Q7VG78	GUAA_HELHP	52.8	163	77	0	32	520	788	950	2.9e-47	189.9	GUAA_HELHP	reviewed	Probable GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA HH_1444	Helicobacter hepaticus (strain ATCC 51449 / 3B1)	1375	base-excision repair [GO:0006284]; glutamine metabolic process [GO:0006541]; GMP biosynthetic process [GO:0006177]		ATP binding [GO:0005524]; DNA-3-methyladenine glycosylase activity [GO:0008725]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; N-acetyltransferase activity [GO:0008080]; pyrophosphatase activity [GO:0016462]	ATP binding [GO:0005524]; DNA-3-methyladenine glycosylase activity [GO:0008725]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; N-acetyltransferase activity [GO:0008080]; pyrophosphatase activity [GO:0016462]; base-excision repair [GO:0006284]; glutamine metabolic process [GO:0006541]; GMP biosynthetic process [GO:0006177]	GO:0003922; GO:0005524; GO:0006177; GO:0006284; GO:0006541; GO:0008080; GO:0008725; GO:0016462
TRINITY_DN11696_c0_g1_i1	2	0	0	3	GO:0006281	stress response	P	sp	Q8R323	RFC3_MOUSE	71.2	354	102	0	201	1262	1	354	2.8e-146	520	RFC3_MOUSE	reviewed	Replication factor C subunit 3 (Activator 1 38 kDa subunit) (A1 38 kDa subunit) (Activator 1 subunit 3) (Replication factor C 38 kDa subunit) (RF-C 38 kDa subunit) (RFC38)	Rfc3	Mus musculus (Mouse)	356	DNA-dependent DNA replication [GO:0006261]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; positive regulation of DNA-directed DNA polymerase activity [GO:1900264]; response to organophosphorus [GO:0046683]	Ctf18 RFC-like complex [GO:0031390]; DNA replication factor C complex [GO:0005663]; nucleus [GO:0005634]	DNA clamp loader activity [GO:0003689]; single-stranded DNA-dependent ATPase activity [GO:0043142]	Ctf18 RFC-like complex [GO:0031390]; DNA replication factor C complex [GO:0005663]; nucleus [GO:0005634]; DNA clamp loader activity [GO:0003689]; single-stranded DNA-dependent ATPase activity [GO:0043142]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; DNA-dependent DNA replication [GO:0006261]; positive regulation of DNA-directed DNA polymerase activity [GO:1900264]; response to organophosphorus [GO:0046683]	GO:0003689; GO:0005634; GO:0005663; GO:0006260; GO:0006261; GO:0006281; GO:0031390; GO:0043142; GO:0046683; GO:1900264
TRINITY_DN19270_c0_g1_i1	0	1	0	2	GO:0050690	stress response	P	sp	P56377	AP1S2_HUMAN	83.3	156	25	1	345	809	1	156	4.5e-67	256.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5950_c0_g1_i4	0	2	0	2	GO:0042742	stress response	P	sp	B9EKI3	TMF1_MOUSE	44.1	660	353	5	2120	4087	441	1088	1.1e-60	237.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1810_c0_g1_i4	2	11	0	2	GO:0008630	stress response	P	sp	Q14164	IKKE_HUMAN	51.4	436	197	5	224	1513	1	427	2.8e-119	430.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1810_c0_g1_i4	2	11	0	2	GO:0034340	stress response	P	sp	Q14164	IKKE_HUMAN	51.4	436	197	5	224	1513	1	427	2.8e-119	430.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1810_c0_g1_i4	2	11	0	2	GO:0045087	stress response	P	sp	Q14164	IKKE_HUMAN	51.4	436	197	5	224	1513	1	427	2.8e-119	430.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4702_c0_g1_i1	404	209	88	3	GO:0002540	stress response	P	sp	P09917	LOX5_HUMAN	26.7	688	466	14	231	2222	1	674	9.3e-70	267.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN114_c0_g1_i9	1	1	116	4	GO:0007254	stress response	P	sp	P45985	MP2K4_HUMAN	72.2	317	86	2	504	1451	73	388	1.7e-131	472.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN114_c0_g1_i9	1	1	116	4	GO:0009611	stress response	P	sp	P45985	MP2K4_HUMAN	72.2	317	86	2	504	1451	73	388	1.7e-131	472.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN114_c0_g1_i9	1	1	116	4	GO:0031098	stress response	P	sp	P45985	MP2K4_HUMAN	72.2	317	86	2	504	1451	73	388	1.7e-131	472.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4064_c0_g1_i3	0	64	0	2	GO:0045087	stress response	P	sp	P78362	SRPK2_HUMAN	75.6	213	47	2	329	964	59	267	2.9e-91	337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2425_c0_g1_i1	73	178	0	1	GO:0031103	stress response	P	sp	Q03206	RAC1_CAEEL	55.7	174	65	1	74	559	4	177	1.1e-50	202.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN191_c0_g1_i3	1	1	0	1	GO:0006281	stress response	P	sp	Q7ZUV7	EMSY_DANRE	59.4	138	56	0	296	709	1	138	3.2e-40	169.1	EMSY_DANRE	reviewed	BRCA2-interacting transcriptional repressor EMSY	emsy zgc:56039	Danio rerio (Zebrafish) (Brachydanio rerio)	1173	covalent chromatin modification [GO:0016569]; DNA repair [GO:0006281]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	nucleus [GO:0005634]		nucleus [GO:0005634]; covalent chromatin modification [GO:0016569]; DNA repair [GO:0006281]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	GO:0005634; GO:0006281; GO:0006351; GO:0006355; GO:0016569
TRINITY_DN688_c0_g1_i1	35	15	0	3	GO:0000724	stress response	P	sp	O00487	PSDE_HUMAN	71.2	306	88	0	43	960	4	309	1.3e-121	438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN688_c0_g1_i1	35	15	0	3	GO:0002223	stress response	P	sp	O00487	PSDE_HUMAN	71.2	306	88	0	43	960	4	309	1.3e-121	438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN688_c0_g1_i1	35	15	0	3	GO:0006303	stress response	P	sp	O00487	PSDE_HUMAN	71.2	306	88	0	43	960	4	309	1.3e-121	438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN324_c0_g1_i1	11	41	26	2	GO:0006281	stress response	P	sp	Q0IH86	SLX1_XENLA	49.6	274	120	4	155	925	5	277	1.8e-74	281.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7886_c0_g1_i1	0	1	0	2	GO:0006974	stress response	P	sp	O60285	NUAK1_HUMAN	54.8	323	142	1	280	1248	41	359	2.9e-96	354.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2778_c0_g1_i1	120	119	0	1	GO:0009408	stress response	P	sp	Q96EY1	DNJA3_HUMAN	46.5	114	57	2	246	581	84	195	3.4e-21	104.4	DNJA3_HUMAN	reviewed	DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (hTid-1) (Hepatocellular carcinoma-associated antigen 57) (Tumorous imaginal discs protein Tid56 homolog)	DNAJA3 HCA57 TID1	Homo sapiens (Human)	480	activation-induced cell death of T cells [GO:0006924]; activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; cell aging [GO:0007569]; mitochondrial DNA replication [GO:0006264]; mitochondrion organization [GO:0007005]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell proliferation [GO:0008285]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of interferon-gamma-mediated signaling pathway [GO:0060336]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of programmed cell death [GO:0043069]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; neuromuscular junction development [GO:0007528]; positive regulation of apoptotic process [GO:0043065]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of T cell proliferation [GO:0042102]; protein folding [GO:0006457]; protein stabilization [GO:0050821]; response to heat [GO:0009408]; response to interferon-gamma [GO:0034341]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; small GTPase mediated signal transduction [GO:0007264]; T cell differentiation in thymus [GO:0033077]	cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; neuromuscular junction [GO:0031594]; nucleus [GO:0005634]; postsynaptic membrane [GO:0045211]	ATP binding [GO:0005524]; GTPase regulator activity [GO:0030695]; Hsp70 protein binding [GO:0030544]; interferon-gamma receptor binding [GO:0005133]; metal ion binding [GO:0046872]; NF-kappaB binding [GO:0051059]; protein kinase binding [GO:0019901]; transcription factor binding [GO:0008134]; unfolded protein binding [GO:0051082]	cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; neuromuscular junction [GO:0031594]; nucleus [GO:0005634]; postsynaptic membrane [GO:0045211]; ATP binding [GO:0005524]; GTPase regulator activity [GO:0030695]; Hsp70 protein binding [GO:0030544]; interferon-gamma receptor binding [GO:0005133]; metal ion binding [GO:0046872]; NF-kappaB binding [GO:0051059]; protein kinase binding [GO:0019901]; transcription factor binding [GO:0008134]; unfolded protein binding [GO:0051082]; activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; activation-induced cell death of T cells [GO:0006924]; cell aging [GO:0007569]; mitochondrial DNA replication [GO:0006264]; mitochondrion organization [GO:0007005]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell proliferation [GO:0008285]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of interferon-gamma-mediated signaling pathway [GO:0060336]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of programmed cell death [GO:0043069]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; neuromuscular junction development [GO:0007528]; positive regulation of apoptotic process [GO:0043065]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of T cell proliferation [GO:0042102]; protein folding [GO:0006457]; protein stabilization [GO:0050821]; response to heat [GO:0009408]; response to interferon-gamma [GO:0034341]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; small GTPase mediated signal transduction [GO:0007264]; T cell differentiation in thymus [GO:0033077]	GO:0000122; GO:0005133; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0006264; GO:0006457; GO:0006469; GO:0006919; GO:0006924; GO:0007005; GO:0007264; GO:0007528; GO:0007569; GO:0008134; GO:0008285; GO:0009408; GO:0019897; GO:0019901; GO:0030054; GO:0030544; GO:0030695; GO:0031398; GO:0031594; GO:0032088; GO:0033077; GO:0034341; GO:0042102; GO:0042645; GO:0043065; GO:0043066; GO:0043069; GO:0043124; GO:0043154; GO:0043231; GO:0045211; GO:0046872; GO:0050821; GO:0051059; GO:0051082; GO:0060336; GO:0071340
TRINITY_DN2778_c0_g1_i1	120	119	0	1	GO:0034341	stress response	P	sp	Q96EY1	DNJA3_HUMAN	46.5	114	57	2	246	581	84	195	3.4e-21	104.4	DNJA3_HUMAN	reviewed	DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (hTid-1) (Hepatocellular carcinoma-associated antigen 57) (Tumorous imaginal discs protein Tid56 homolog)	DNAJA3 HCA57 TID1	Homo sapiens (Human)	480	activation-induced cell death of T cells [GO:0006924]; activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; cell aging [GO:0007569]; mitochondrial DNA replication [GO:0006264]; mitochondrion organization [GO:0007005]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell proliferation [GO:0008285]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of interferon-gamma-mediated signaling pathway [GO:0060336]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of programmed cell death [GO:0043069]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; neuromuscular junction development [GO:0007528]; positive regulation of apoptotic process [GO:0043065]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of T cell proliferation [GO:0042102]; protein folding [GO:0006457]; protein stabilization [GO:0050821]; response to heat [GO:0009408]; response to interferon-gamma [GO:0034341]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; small GTPase mediated signal transduction [GO:0007264]; T cell differentiation in thymus [GO:0033077]	cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; neuromuscular junction [GO:0031594]; nucleus [GO:0005634]; postsynaptic membrane [GO:0045211]	ATP binding [GO:0005524]; GTPase regulator activity [GO:0030695]; Hsp70 protein binding [GO:0030544]; interferon-gamma receptor binding [GO:0005133]; metal ion binding [GO:0046872]; NF-kappaB binding [GO:0051059]; protein kinase binding [GO:0019901]; transcription factor binding [GO:0008134]; unfolded protein binding [GO:0051082]	cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; neuromuscular junction [GO:0031594]; nucleus [GO:0005634]; postsynaptic membrane [GO:0045211]; ATP binding [GO:0005524]; GTPase regulator activity [GO:0030695]; Hsp70 protein binding [GO:0030544]; interferon-gamma receptor binding [GO:0005133]; metal ion binding [GO:0046872]; NF-kappaB binding [GO:0051059]; protein kinase binding [GO:0019901]; transcription factor binding [GO:0008134]; unfolded protein binding [GO:0051082]; activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; activation-induced cell death of T cells [GO:0006924]; cell aging [GO:0007569]; mitochondrial DNA replication [GO:0006264]; mitochondrion organization [GO:0007005]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell proliferation [GO:0008285]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of interferon-gamma-mediated signaling pathway [GO:0060336]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of programmed cell death [GO:0043069]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; neuromuscular junction development [GO:0007528]; positive regulation of apoptotic process [GO:0043065]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of T cell proliferation [GO:0042102]; protein folding [GO:0006457]; protein stabilization [GO:0050821]; response to heat [GO:0009408]; response to interferon-gamma [GO:0034341]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; small GTPase mediated signal transduction [GO:0007264]; T cell differentiation in thymus [GO:0033077]	GO:0000122; GO:0005133; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0006264; GO:0006457; GO:0006469; GO:0006919; GO:0006924; GO:0007005; GO:0007264; GO:0007528; GO:0007569; GO:0008134; GO:0008285; GO:0009408; GO:0019897; GO:0019901; GO:0030054; GO:0030544; GO:0030695; GO:0031398; GO:0031594; GO:0032088; GO:0033077; GO:0034341; GO:0042102; GO:0042645; GO:0043065; GO:0043066; GO:0043069; GO:0043124; GO:0043154; GO:0043231; GO:0045211; GO:0046872; GO:0050821; GO:0051059; GO:0051082; GO:0060336; GO:0071340
