Trinity_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN130_c0_g1_i3	263.8677384	1.377717495	0.409467069	3.36466007	0.00076638	0.017984388	sp	Q5TAX3	TUT4_HUMAN	36	1044	561	16	367	3192	284	1322	6.4e-176	619.8	TUT4_HUMAN	reviewed	Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)	ZCCHC11 KIAA0191 TUT4	Homo sapiens (Human)	1644	miRNA catabolic process [GO:0010587]; miRNA metabolic process [GO:0010586]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; pre-miRNA processing [GO:0031054]; RNA 3'-end processing [GO:0031123]; stem cell population maintenance [GO:0019827]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; nucleolus [GO:0005730]	RNA binding [GO:0003723]; RNA uridylyltransferase activity [GO:0050265]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; nucleolus [GO:0005730]; RNA binding [GO:0003723]; RNA uridylyltransferase activity [GO:0050265]; zinc ion binding [GO:0008270]; miRNA catabolic process [GO:0010587]; miRNA metabolic process [GO:0010586]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; pre-miRNA processing [GO:0031054]; RNA 3'-end processing [GO:0031123]; stem cell population maintenance [GO:0019827]	GO:0000289; GO:0003723; GO:0005615; GO:0005730; GO:0005737; GO:0005829; GO:0008270; GO:0010586; GO:0010587; GO:0019827; GO:0031054; GO:0031123; GO:0050265; GO:0070062
TRINITY_DN1301_c0_g1_i2	237.5413769	-1.155957958	0.302999377	-3.815050607	0.000136155	0.005777759	sp	Q8NDX5	PHC3_HUMAN	39.6	303	146	6	302	1120	686	981	5.7e-43	176.8	PHC3_HUMAN	reviewed	Polyhomeotic-like protein 3 (Early development regulatory protein 3) (Homolog of polyhomeotic 3) (hPH3)	PHC3 EDR3 PH3	Homo sapiens (Human)	983	multicellular organism development [GO:0007275]	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]; PRC1 complex [GO:0035102]	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]; PRC1 complex [GO:0035102]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; multicellular organism development [GO:0007275]	GO:0003677; GO:0005634; GO:0005654; GO:0007275; GO:0008270; GO:0031519; GO:0035102
TRINITY_DN13046_c3_g1_i1	1848.060442	-0.57155694	0.161988731	-3.528374693	0.00041812	0.011857958	sp	Q4R5V2	EMC7_MACFA	50	188	81	5	953	420	31	215	1.3e-42	175.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1310_c0_g1_i5	168.0410106	1.636513198	0.557546215	2.935206362	0.003333259	0.048131146	sp	O97394	SDK_DROME	20.6	330	238	9	1648	2580	1513	1837	2.6e-07	60.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13179_c3_g1_i7	3805.3218	-0.764208993	0.212301193	-3.599645305	0.000318652	0.009601251	sp	Q95028	LDH_DROME	70	330	99	0	190	1179	3	332	1.2e-130	468.4	LDH_DROME	reviewed	L-lactate dehydrogenase (LDH) (EC 1.1.1.27)	ImpL3 Imp-L3 CG10160	Drosophila melanogaster (Fruit fly)	332	carbohydrate metabolic process [GO:0005975]; carboxylic acid metabolic process [GO:0019752]; myoblast fusion [GO:0007520]; somatic muscle development [GO:0007525]	cytoplasm [GO:0005737]	L-lactate dehydrogenase activity [GO:0004459]	cytoplasm [GO:0005737]; L-lactate dehydrogenase activity [GO:0004459]; carbohydrate metabolic process [GO:0005975]; carboxylic acid metabolic process [GO:0019752]; myoblast fusion [GO:0007520]; somatic muscle development [GO:0007525]	GO:0004459; GO:0005737; GO:0005975; GO:0007520; GO:0007525; GO:0019752
TRINITY_DN1340_c0_g1_i1	160.5169921	-1.136669448	0.36875125	-3.08248297	0.002052815	0.035197832	sp	Q5RJU0	SNF8_XENTR	60	85	34	0	25	279	3	87	1.3e-21	104	SNF8_XENTR	reviewed	Vacuolar-sorting protein SNF8 (ESCRT-II complex subunit VPS22)	snf8	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	257	protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]	ESCRT II complex [GO:0000814]		ESCRT II complex [GO:0000814]; protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]	GO:0000814; GO:0043328
TRINITY_DN137_c0_g1_i1	209.3741483	0.999878134	0.332857544	3.003922107	0.002665236	0.041750705	sp	Q8K4B0	MTA1_MOUSE	55.9	660	213	10	2608	659	1	592	1.3e-192	674.9	MTA1_MOUSE	reviewed	Metastasis-associated protein MTA1	Mta1	Mus musculus (Mouse)	715	circadian regulation of gene expression [GO:0032922]; double-strand break repair [GO:0006302]; entrainment of circadian clock by photoperiod [GO:0043153]; locomotor rhythm [GO:0045475]; positive regulation of protein autoubiquitination [GO:1902499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of gene expression, epigenetic [GO:0040029]; regulation of inflammatory response [GO:0050727]; response to ionizing radiation [GO:0010212]; response to lipopolysaccharide [GO:0032496]; transcription, DNA-templated [GO:0006351]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; microtubule [GO:0005874]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581]	chromatin binding [GO:0003682]; core promoter binding [GO:0001047]; core promoter sequence-specific DNA binding [GO:0001046]; RNA polymerase II repressing transcription factor binding [GO:0001103]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; microtubule [GO:0005874]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581]; chromatin binding [GO:0003682]; core promoter binding [GO:0001047]; core promoter sequence-specific DNA binding [GO:0001046]; RNA polymerase II repressing transcription factor binding [GO:0001103]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; zinc ion binding [GO:0008270]; circadian regulation of gene expression [GO:0032922]; double-strand break repair [GO:0006302]; entrainment of circadian clock by photoperiod [GO:0043153]; locomotor rhythm [GO:0045475]; positive regulation of protein autoubiquitination [GO:1902499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of gene expression, epigenetic [GO:0040029]; regulation of inflammatory response [GO:0050727]; response to ionizing radiation [GO:0010212]; response to lipopolysaccharide [GO:0032496]; transcription, DNA-templated [GO:0006351]	GO:0001046; GO:0001047; GO:0001103; GO:0003682; GO:0003700; GO:0003713; GO:0003714; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005829; GO:0005874; GO:0006302; GO:0006351; GO:0008270; GO:0010212; GO:0016581; GO:0032496; GO:0032922; GO:0040029; GO:0043153; GO:0043161; GO:0043231; GO:0045475; GO:0050727; GO:1902499
TRINITY_DN137_c0_g1_i1	209.3741483	0.999878134	0.332857544	3.003922107	0.002665236	0.041750705	sp	Q8K4B0	MTA1_MOUSE	44.1	68	30	2	429	226	646	705	6.4e-06	54.7	MTA1_MOUSE	reviewed	Metastasis-associated protein MTA1	Mta1	Mus musculus (Mouse)	715	circadian regulation of gene expression [GO:0032922]; double-strand break repair [GO:0006302]; entrainment of circadian clock by photoperiod [GO:0043153]; locomotor rhythm [GO:0045475]; positive regulation of protein autoubiquitination [GO:1902499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of gene expression, epigenetic [GO:0040029]; regulation of inflammatory response [GO:0050727]; response to ionizing radiation [GO:0010212]; response to lipopolysaccharide [GO:0032496]; transcription, DNA-templated [GO:0006351]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; microtubule [GO:0005874]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581]	chromatin binding [GO:0003682]; core promoter binding [GO:0001047]; core promoter sequence-specific DNA binding [GO:0001046]; RNA polymerase II repressing transcription factor binding [GO:0001103]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; microtubule [GO:0005874]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581]; chromatin binding [GO:0003682]; core promoter binding [GO:0001047]; core promoter sequence-specific DNA binding [GO:0001046]; RNA polymerase II repressing transcription factor binding [GO:0001103]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; zinc ion binding [GO:0008270]; circadian regulation of gene expression [GO:0032922]; double-strand break repair [GO:0006302]; entrainment of circadian clock by photoperiod [GO:0043153]; locomotor rhythm [GO:0045475]; positive regulation of protein autoubiquitination [GO:1902499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of gene expression, epigenetic [GO:0040029]; regulation of inflammatory response [GO:0050727]; response to ionizing radiation [GO:0010212]; response to lipopolysaccharide [GO:0032496]; transcription, DNA-templated [GO:0006351]	GO:0001046; GO:0001047; GO:0001103; GO:0003682; GO:0003700; GO:0003713; GO:0003714; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005829; GO:0005874; GO:0006302; GO:0006351; GO:0008270; GO:0010212; GO:0016581; GO:0032496; GO:0032922; GO:0040029; GO:0043153; GO:0043161; GO:0043231; GO:0045475; GO:0050727; GO:1902499
TRINITY_DN1382_c0_g1_i1	409.225771	-1.024074052	0.294738231	-3.474520584	0.000511767	0.013671492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13829_c0_g1_i1	2666.048378	-0.533603929	0.143597671	-3.715965063	0.00020243	0.007570865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1384_c0_g1_i1	269.4058117	1.593308837	0.293162376	5.434902173	5.48e-08	8.87e-06	sp	Q9GZT9	EGLN1_HUMAN	57.6	210	80	4	855	229	195	396	1.3e-66	255	EGLN1_HUMAN	reviewed	Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2) (SM-20)	EGLN1 C1orf12 PNAS-118 PNAS-137	Homo sapiens (Human)	426	cardiac muscle tissue morphogenesis [GO:0055008]; cellular iron ion homeostasis [GO:0006879]; heart trabecula formation [GO:0060347]; labyrinthine layer development [GO:0060711]; negative regulation of cAMP catabolic process [GO:0030821]; negative regulation of cyclic-nucleotide phosphodiesterase activity [GO:0051344]; negative regulation of sequence-specific DNA binding transcription factor activity [GO:0043433]; oxygen homeostasis [GO:0032364]; peptidyl-proline hydroxylation to 4-hydroxy-L-proline [GO:0018401]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of angiogenesis [GO:0045765]; regulation of neuron death [GO:1901214]; regulation of transcription from RNA polymerase II promoter in response to hypoxia [GO:0061418]; response to hypoxia [GO:0001666]; response to nitric oxide [GO:0071731]; ventricular septum morphogenesis [GO:0060412]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]	enzyme binding [GO:0019899]; iron ion binding [GO:0005506]; L-ascorbic acid binding [GO:0031418]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors [GO:0016706]; peptidyl-proline 4-dioxygenase activity [GO:0031545]; peptidyl-proline dioxygenase activity [GO:0031543]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; enzyme binding [GO:0019899]; iron ion binding [GO:0005506]; L-ascorbic acid binding [GO:0031418]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors [GO:0016706]; peptidyl-proline 4-dioxygenase activity [GO:0031545]; peptidyl-proline dioxygenase activity [GO:0031543]; cardiac muscle tissue morphogenesis [GO:0055008]; cellular iron ion homeostasis [GO:0006879]; heart trabecula formation [GO:0060347]; labyrinthine layer development [GO:0060711]; negative regulation of cAMP catabolic process [GO:0030821]; negative regulation of cyclic-nucleotide phosphodiesterase activity [GO:0051344]; negative regulation of sequence-specific DNA binding transcription factor activity [GO:0043433]; oxygen homeostasis [GO:0032364]; peptidyl-proline hydroxylation to 4-hydroxy-L-proline [GO:0018401]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of angiogenesis [GO:0045765]; regulation of neuron death [GO:1901214]; regulation of transcription from RNA polymerase II promoter in response to hypoxia [GO:0061418]; response to hypoxia [GO:0001666]; response to nitric oxide [GO:0071731]; ventricular septum morphogenesis [GO:0060412]	GO:0001666; GO:0005506; GO:0005634; GO:0005737; GO:0005829; GO:0006879; GO:0016706; GO:0018401; GO:0019899; GO:0030821; GO:0031418; GO:0031543; GO:0031545; GO:0032364; GO:0043433; GO:0045765; GO:0045944; GO:0051344; GO:0055008; GO:0060347; GO:0060412; GO:0060711; GO:0061418; GO:0071731; GO:1901214
TRINITY_DN1392_c0_g1_i3	2034.191675	0.563699072	0.151110626	3.730373472	0.000191196	0.007330416	sp	Q00963	SPTCB_DROME	73.4	2051	543	3	277	6426	41	2089	0	2987.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1396_c0_g1_i1	1007.448323	-0.576670299	0.170349241	-3.385223771	0.000711203	0.016989589	sp	Q9VRV7	SF3B6_DROME	81.2	117	22	0	786	436	3	119	1.1e-52	208.4	SF3B6_DROME	reviewed	Splicing factor 3B subunit 6-like protein (Pre-mRNA branch site p14-like protein)	CG13298	Drosophila melanogaster (Fruit fly)	121	mRNA splicing, via spliceosome [GO:0000398]; neuron projection morphogenesis [GO:0048812]	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]; U12-type spliceosomal complex [GO:0005689]; U2-type spliceosomal complex [GO:0005684]	mRNA binding [GO:0003729]	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]; U12-type spliceosomal complex [GO:0005689]; U2-type spliceosomal complex [GO:0005684]; mRNA binding [GO:0003729]; mRNA splicing, via spliceosome [GO:0000398]; neuron projection morphogenesis [GO:0048812]	GO:0000398; GO:0003729; GO:0005684; GO:0005689; GO:0048812; GO:0071011; GO:0071013
TRINITY_DN14009_c0_g1_i1	3519.153017	-0.663175004	0.192533053	-3.444473519	0.000572173	0.014821997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1403_c0_g1_i7	371.2982259	1.107946061	0.249364335	4.443081496	8.87e-06	0.000618849	sp	P61170	CD151_CHLAE	36.4	250	155	2	178	915	3	252	9.7e-40	165.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14048_c0_g1_i1	4772.198317	-0.618814861	0.170640008	-3.626434791	0.000287361	0.008956095	sp	P82013	VDAC2_MELGA	61.1	280	109	0	1058	219	3	282	1.1e-100	368.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1405_c0_g2_i3	141.2125105	2.66457207	0.504042206	5.286406653	1.25e-07	1.78e-05	sp	P25439	BRM_DROME	67.6	1163	346	12	64	3507	389	1535	0	1322.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1418_c0_g1_i1	710.23209	0.725544052	0.188128411	3.856642634	0.000114955	0.005169444	sp	P53356	HTK16_HYDVU	38.5	850	412	13	315	2852	10	752	5.2e-139	496.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14186_c0_g1_i1	9161.250581	-0.816886328	0.138859798	-5.882813747	4.03e-09	1.06e-06	sp	O94760	DDAH1_HUMAN	50.4	272	125	5	337	1128	12	281	8.2e-68	259.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14249_c0_g1_i1	1137.626273	-0.70402283	0.177879574	-3.957862129	7.56e-05	0.003712237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1434_c0_g1_i1	1920.848156	1.07256467	0.195435456	5.488076187	4.06e-08	7.15e-06	sp	Q9V438	PDIA6_DROME	61.5	431	157	3	1708	437	1	429	6.5e-151	535.8	PDIA6_DROME	reviewed	Protein disulfide-isomerase A6 homolog (EC 5.3.4.1) (Calcium-binding protein 1) (DmCaBP1)	CaBP1 CG5809	Drosophila melanogaster (Fruit fly)	433	cell redox homeostasis [GO:0045454]; phagocytosis [GO:0006909]; positive regulation of apoptotic cell clearance [GO:2000427]; protein folding [GO:0006457]; response to endoplasmic reticulum stress [GO:0034976]; sleep [GO:0030431]	cell surface [GO:0009986]; endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]	protein disulfide isomerase activity [GO:0003756]	cell surface [GO:0009986]; endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; protein disulfide isomerase activity [GO:0003756]; cell redox homeostasis [GO:0045454]; phagocytosis [GO:0006909]; positive regulation of apoptotic cell clearance [GO:2000427]; protein folding [GO:0006457]; response to endoplasmic reticulum stress [GO:0034976]; sleep [GO:0030431]	GO:0003756; GO:0005783; GO:0005788; GO:0006457; GO:0006909; GO:0009986; GO:0012505; GO:0030431; GO:0034976; GO:0045454; GO:2000427
TRINITY_DN1445_c0_g3_i6	247.358242	1.148755426	0.315578347	3.640159208	0.00027247	0.008698573	sp	A2RUV4	RHG21_XENTR	40.7	383	188	7	355	1428	971	1339	2.3e-71	271.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1454_c0_g1_i8	3109.698458	0.822451044	0.225181451	3.652392501	0.000259808	0.008470276	sp	A2VEC9	SSPO_HUMAN	33.3	1152	680	32	9826	6470	194	1290	1.5e-183	646.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14697_c0_g1_i1	31656.13562	-0.463187691	0.143381933	-3.230446687	0.00123597	0.024409378	sp	C4NZN9	HYAST_HYAAR	60	45	17	1	145	11	1	44	3.9e-05	48.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14773_c0_g1_i4	10576.6965	-0.53244702	0.146622853	-3.631405398	0.000281882	0.008831318	sp	P55935	RS9_DROME	84.4	180	28	0	663	124	1	180	2.8e-79	296.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1495_c0_g1_i14	618.7548797	1.183573585	0.339758204	3.483576174	0.000494762	0.013396641	sp	P36404	ARL2_HUMAN	72.9	188	47	1	294	857	1	184	2.3e-76	288.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN15_c0_g1_i1	29847.39092	-0.912517142	0.219834781	-4.150922512	3.31e-05	0.001923815	sp	Q8TGM7	ART2_YEAST	67.3	55	18	0	692	856	2	56	6.9e-13	77.8	ART2_YEAST	reviewed	Putative uncharacterized protein ART2 (Antisense to ribosomal RNA transcript protein 2)	ART2 YLR154W-A YLR154W-C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	61					
TRINITY_DN150_c0_g1_i2	4294.353817	-0.643384997	0.1613679	-3.987069287	6.69e-05	0.003335805	sp	P32770	NRP1_YEAST	62.5	32	12	0	148	53	355	386	3e-06	52.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN150_c0_g1_i3	3511.296971	0.59662334	0.127134727	4.692843218	2.69e-06	0.000251921	sp	P32770	NRP1_YEAST	62.5	32	12	0	133	38	355	386	2.2e-06	53.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1502_c0_g1_i1	512.5113342	-0.955606645	0.316705982	-3.017330577	0.002550115	0.040290021	sp	Q6DFW4	NOP58_MOUSE	63.5	452	163	2	1571	219	1	451	1.7e-155	550.8	NOP58_MOUSE	reviewed	Nucleolar protein 58 (MSSP) (Nucleolar protein 5) (SIK-similar protein)	Nop58 Nol5	Mus musculus (Mouse)	536	rRNA modification [GO:0000154]; snoRNA localization [GO:0048254]	box C/D snoRNP complex [GO:0031428]; Cajal body [GO:0015030]; cytosol [GO:0005829]; fibrillar center [GO:0001650]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; pre-snoRNP complex [GO:0070761]; small nucleolar ribonucleoprotein complex [GO:0005732]; small-subunit processome [GO:0032040]	ATPase binding [GO:0051117]; RNA binding [GO:0003723]; snoRNA binding [GO:0030515]; TFIID-class transcription factor binding [GO:0001094]	box C/D snoRNP complex [GO:0031428]; Cajal body [GO:0015030]; cytosol [GO:0005829]; fibrillar center [GO:0001650]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; pre-snoRNP complex [GO:0070761]; small nucleolar ribonucleoprotein complex [GO:0005732]; small-subunit processome [GO:0032040]; ATPase binding [GO:0051117]; RNA binding [GO:0003723]; snoRNA binding [GO:0030515]; TFIID-class transcription factor binding [GO:0001094]; rRNA modification [GO:0000154]; snoRNA localization [GO:0048254]	GO:0000154; GO:0001094; GO:0001650; GO:0003723; GO:0005634; GO:0005730; GO:0005732; GO:0005829; GO:0015030; GO:0016020; GO:0030515; GO:0031428; GO:0032040; GO:0048254; GO:0051117; GO:0070761
